date,pm25 - day 1,pm10 - day 1,o3 - day 1,no2 - day 1,temp - day 1,humidity - day 1,visibility - day 1,solarradiation - day 1,precip - day 1,windspeed - day 1,winddir - day 1,pm25 - day 2,pm10 - day 2,o3 - day 2,no2 - day 2,temp - day 2,humidity - day 2,visibility - day 2,solarradiation - day 2,precip - day 2,windspeed - day 2,winddir - day 2,pm25 - day 3,pm10 - day 3,o3 - day 3,no2 - day 3,temp - day 3,humidity - day 3,visibility - day 3,solarradiation - day 3,precip - day 3,windspeed - day 3,winddir - day 3
06/10/2016,0.08805031446540881,0.04938271604938271,0.1509433962264151,0.25,0.4907651715039578,0.5467511885895404,0.9100877192982457,0.44949776785714285,0.0,0.38989169675090257,0.19076751946607343,0.12499999999999999,0.04938271604938271,0.18867924528301885,0.17857142857142855,0.5543478260869564,0.6892744479495267,0.6179039301310044,0.43521872387851773,0.0,0.25000000000000006,0.20895937673900947,0.019999999999999997,0.06172839506172839,0.16037735849056603,0.1935483870967742,0.6068601583113455,0.7145110410094637,0.7494553376906318,0.4026191139593201,0.0,0.125,0.9474562135112594
27/10/2016,0.6226415094339623,0.2839506172839506,0.08490566037735849,0.5,0.46437994722955145,0.8573692551505547,0.09210526315789476,0.19614955357142858,0.0,0.06498194945848376,0.5283648498331479,0.5069444444444444,0.41975308641975306,0.01886792452830189,0.5357142857142857,0.43206521739130427,0.8753943217665616,0.12882096069868995,0.13123432711061578,0.0,0.06250000000000003,0.10406232609905397,0.4133333333333334,0.2222222222222222,0.01886792452830189,0.29032258064516125,0.395778364116095,0.8564668769716088,0.159041394335512,0.08247422680412371,0.0,0.1875,0.14595496246872397
22/07/2015,0.03144654088050315,0.12345679012345678,0.2641509433962264,0.14285714285714285,0.7836411609498679,0.5689381933438986,0.8289473684210527,0.8775111607142858,0.006134969325153374,0.27978339350180503,0.6740823136818688,0.12499999999999999,0.06172839506172839,0.25471698113207547,0.10714285714285714,0.6847826086956521,0.7870662460567823,0.4519650655021834,0.4563945388687657,0.010224948875255624,0.1684027777777778,0.5882025598219254,0.18000000000000002,0.12345679012345678,0.16037735849056603,0.25806451612903225,0.6728232189973614,0.6687697160883279,0.6427015250544663,0.5603232098077459,0.16203703703703703,0.3559027777777778,0.6619405059772032
14/09/2018,0.1446540880503145,0.1111111111111111,0.24528301886792453,0.35714285714285715,0.5857519788918205,0.6814580031695723,0.5723684210526316,0.6040736607142857,0.0,0.09025270758122741,1.0,0.13888888888888887,0.07407407407407407,0.2169811320754717,0.2142857142857143,0.638586956521739,0.8201892744479495,0.6135371179039302,0.31345778768459176,0.022494887525562376,0.1875,0.8514190317195325,0.18000000000000002,0.04938271604938271,0.16981132075471697,0.12903225806451613,0.704485488126649,0.6703470031545742,0.6535947712418301,0.5541933686263584,0.0,0.375,0.6257992771754239
03/07/2024,0.1320754716981132,0.07407407407407407,0.2641509433962264,0.10714285714285714,0.6332453825857519,0.6640253565768621,0.6929824561403509,0.314453125,0.10020449897750512,0.2021660649819494,0.8384315906562849,0.11111111111111112,0.07407407407407407,0.2358490566037736,0.03571428571428571,0.6331521739130435,0.5962145110410095,0.9344978165938865,0.6475341320702146,0.0,0.19444444444444442,0.793544796883695,0.11333333333333334,0.06172839506172839,0.25471698113207547,0.0,0.6992084432717678,0.6372239747634068,0.8779956427015251,0.6010030649205907,0.023148148148148147,0.2621527777777778,0.8704475952182374
01/06/2015,,0.13580246913580246,0.2358490566037736,0.2142857142857143,0.5593667546174143,0.692551505546751,0.5833333333333334,0.3900669642857143,0.0899795501022495,0.5649819494584838,0.5878754171301447,0.1597222222222222,0.1111111111111111,0.1792452830188679,0.2142857142857143,0.4999999999999999,0.55205047318612,0.8034934497816595,0.6904430203399277,0.055214723926380375,0.3246527777777778,0.7353923205342238,0.28,0.037037037037037035,0.25471698113207547,0.12903225806451613,0.5277044854881267,0.6324921135646686,0.5381263616557734,0.5887433825578156,0.011574074074074073,0.5121527777777779,0.6213511259382819
17/06/2022,0.2578616352201258,0.19753086419753085,0.6509433962264151,0.17857142857142855,0.6992084432717678,0.3581616481774961,0.8728070175438597,0.9174107142857143,0.0,0.12996389891696752,0.10289210233592883,0.2708333333333333,0.09876543209876543,0.4528301886792453,0.03571428571428571,0.6684782608695651,0.43217665615141954,0.7991266375545851,0.9738088604067987,0.0,0.1875,0.09766277128547578,0.20666666666666667,0.12345679012345678,0.3962264150943396,0.06451612903225806,0.6094986807387862,0.4858044164037856,0.6971677559912854,0.9763165227082753,0.0,0.125,0.09869335557408952
13/11/2021,,0.345679012345679,0.0660377358490566,0.4642857142857143,0.4036939313984169,0.8383518225039619,0.16447368421052633,0.16908482142857142,0.0,0.25992779783393505,0.4805339265850946,,0.37037037037037035,0.009433962264150943,0.6071428571428571,0.40489130434782605,0.8864353312302837,0.1572052401746725,0.09250487601003064,0.0,0.09375,0.5453533667223149,,0.345679012345679,0.009433962264150943,0.6129032258064516,0.44063324538258575,0.7350157728706623,0.25490196078431376,0.18918918918918917,0.0,0.07465277777777779,0.5393383375034752
29/10/2023,0.11320754716981132,0.04938271604938271,,0.0,0.5197889182058048,0.8272583201267829,0.6381578947368421,0.10993303571428571,0.06134969325153375,0.2021660649819494,0.4738598442714127,0.17361111111111108,0.08641975308641975,,0.14285714285714285,0.48369565217391297,0.9700315457413249,0.20305676855895197,0.03120646419615492,0.23312883435582823,0.13194444444444448,0.3964941569282136,0.16,0.09876543209876543,,0.29032258064516125,0.46701846965699206,0.9652996845425865,0.10239651416122005,0.18222346057397604,0.0023148148148148147,0.06944444444444445,0.3508479288295802
07/01/2019,0.20125786163522014,0.1728395061728395,0.12264150943396226,0.5357142857142857,0.38522427440633245,0.7432646592709984,0.6096491228070176,0.08175223214285714,0.0,0.06498194945848376,0.8095105672969967,0.14583333333333331,0.1111111111111111,0.1981132075471698,0.2142857142857143,0.3885869565217391,0.7933753943217665,0.4825327510917031,0.06213429924770131,0.006134969325153374,0.25000000000000006,0.8636616583194213,0.24000000000000002,0.07407407407407407,0.22641509433962265,0.12903225806451613,0.34564643799472294,0.8091482649842272,0.40305010893246196,0.07105043187517415,0.0,0.125,0.8137336669446762
10/06/2019,0.15094339622641512,0.09876543209876543,0.32075471698113206,0.03571428571428571,0.6174142480211081,0.5055467511885896,0.7543859649122808,0.8044084821428571,0.0,0.19494584837545126,0.5778642936596219,0.06944444444444445,0.1111111111111111,0.2830188679245283,0.07142857142857142,0.5951086956521738,0.4968454258675079,0.777292576419214,0.7525773195876289,0.14314928425357873,0.6250000000000001,0.577072899276572,0.17333333333333334,0.08641975308641975,0.25471698113207547,0.03225806451612903,0.6200527704485488,0.5835962145110412,0.7625272331154684,0.8113680691000279,0.023148148148148147,0.375,0.35056991937725884
13/02/2021,0.4339622641509434,0.1728395061728395,0.24528301886792453,0.2142857142857143,0.0,0.8637083993660857,,0.2885044642857143,0.0,0.41516245487364617,0.21579532814238042,0.3680555555555555,0.16049382716049382,0.22641509433962265,0.2857142857142857,0.021739130434782594,0.8044164037854891,0.868995633187773,0.2828085817776539,0.0,0.1440972222222222,0.21313299944351696,0.28666666666666674,0.12345679012345678,0.24528301886792453,0.3548387096774194,0.09498680738786282,0.749211356466877,0.7233115468409586,0.22178879910838672,0.0,0.21180555555555552,0.11453989435640811
