,pm25,pm10,o3,no2,temp,humidity,visibility,solarradiation,precip,windspeed,winddir
310,14.0,10.0,,6.0,9.9,86.5,35.1,29.6,1.8,31.7,215.0
311,14.0,9.0,,4.0,10.5,88.4,29.0,28.3,5.6,25.2,220.0
312,18.0,10.0,,3.0,9.3,88.7,35.3,18.2,10.7,25.9,167.9
313,13.0,8.0,,3.0,9.6,83.3,31.0,53.3,7.9,32.4,207.5
314,10.0,10.0,,3.0,11.0,80.0,33.6,28.7,8.7,46.4,170.9
315,10.0,8.0,,1.0,12.4,88.5,32.6,47.3,4.9,25.9,181.2
316,22.0,11.0,,7.0,11.0,93.7,17.9,72.8,18.6,18.0,228.3
317,13.0,10.0,,7.0,11.2,90.4,28.8,38.8,13.0,18.4,187.4
318,14.0,11.0,,5.0,13.0,82.2,38.8,66.4,9.5,31.7,196.6
319,20.0,9.0,,1.0,11.4,88.6,29.3,41.0,3.0,18.4,170.5
320,28.0,12.0,,5.0,10.6,97.9,9.5,12.3,11.4,14.8,142.7
321,26.0,13.0,,10.0,9.4,97.6,4.8,66.5,0.1,11.2,126.3
322,24.0,10.0,,8.0,9.3,96.8,15.7,14.9,15.3,18.0,80.7
323,,10.0,,9.0,11.6,92.3,23.1,47.0,6.5,22.3,183.9
324,15.0,9.0,,5.0,9.9,95.7,5.9,66.0,0.5,18.0,93.3
325,8.0,13.0,,8.0,12.1,87.3,32.3,82.3,3.9,25.9,208.5
326,5.0,9.0,,3.0,13.1,88.0,27.7,60.4,3.5,22.3,167.2
327,21.0,10.0,,3.0,11.9,97.4,10.4,3.8,20.4,25.9,91.1
328,13.0,10.0,,6.0,14.5,94.0,21.2,53.1,11.4,22.3,137.4
329,27.0,12.0,,6.0,9.0,77.9,23.8,78.7,2.3,25.9,91.6
330,14.0,10.0,,4.0,8.4,84.9,34.3,121.8,0.0,22.3,76.3
331,13.0,12.0,,5.0,9.0,88.5,34.8,69.3,0.9,11.2,283.3
332,10.0,10.0,,7.0,7.6,89.8,34.0,110.8,15.4,18.4,288.6
333,9.0,7.0,,3.0,11.9,75.1,32.3,126.7,15.6,25.9,278.9
334,17.0,16.0,,3.0,18.2,89.5,20.0,46.2,34.1,32.4,205.3
335,15.0,20.0,,4.0,15.5,96.3,13.0,5.8,26.0,18.4,197.5
336,27.0,18.0,,7.0,17.5,84.7,17.4,64.8,0.0,22.3,222.3
337,38.0,29.0,,5.0,17.3,81.7,16.5,100.0,0.0,18.4,200.9
338,25.0,22.0,9.0,10.0,17.4,86.7,22.3,98.6,0.0,14.8,256.7
339,18.0,18.0,21.0,9.0,15.6,89.7,27.0,113.4,0.0,14.8,113.1
340,13.0,16.0,20.0,4.0,17.8,83.2,23.4,133.4,0.0,25.2,236.4
341,16.0,17.0,30.0,4.0,16.0,81.2,34.3,99.1,0.0,25.9,217.5
342,6.0,17.0,26.0,6.0,15.4,80.2,37.4,71.1,0.1,18.4,226.5
343,10.0,14.0,24.0,5.0,14.5,79.1,38.8,95.1,0.0,22.3,226.2
344,31.0,14.0,22.0,4.0,16.5,83.1,26.5,84.5,4.2,29.5,245.4
345,33.0,18.0,26.0,5.0,17.8,89.3,11.5,115.0,0.0,11.2,181.9
346,30.0,19.0,22.0,10.0,17.6,77.9,25.9,126.8,0.0,22.3,202.7
347,27.0,17.0,32.0,7.0,14.1,85.8,18.5,132.3,0.0,11.2,200.5
348,9.0,17.0,24.0,9.0,16.6,85.0,32.7,99.0,4.6,25.9,220.5
349,16.0,16.0,25.0,5.0,17.6,79.1,27.1,122.9,0.0,18.0,203.3
350,28.0,23.0,23.0,6.0,16.8,85.2,18.4,116.0,0.0,14.8,140.5
351,33.0,21.0,28.0,10.0,15.9,85.2,22.6,123.8,0.0,11.2,148.3
352,18.0,19.0,25.0,11.0,15.8,75.5,41.3,142.9,0.0,14.8,170.0
353,20.0,13.0,26.0,5.0,13.5,79.8,27.2,170.5,0.0,21.6,172.2
354,9.0,11.0,30.0,5.0,13.8,88.3,32.5,134.6,7.2,14.8,227.9
355,8.0,10.0,22.0,3.0,14.3,85.6,28.4,135.2,0.4,25.9,210.1
356,5.0,10.0,24.0,4.0,16.2,88.6,25.7,12.1,12.1,18.4,155.5
357,6.0,11.0,24.0,5.0,18.4,76.7,41.3,141.5,0.0,25.9,194.2
358,5.0,12.0,26.0,3.0,16.2,77.9,31.9,89.0,0.2,32.4,214.0
359,12.0,14.0,23.0,3.0,19.0,86.5,27.1,146.1,3.0,29.5,199.1
360,37.0,13.0,26.0,4.0,16.8,89.7,13.8,72.4,19.5,14.8,58.0
361,23.0,19.0,33.0,4.0,17.4,77.4,25.9,174.7,0.0,11.2,58.1
362,24.0,16.0,38.0,6.0,14.9,82.0,24.2,189.5,0.0,11.2,120.2
363,12.0,16.0,38.0,7.0,14.3,83.7,28.3,169.6,0.0,11.2,133.8
364,3.0,16.0,32.0,5.0,17.6,80.9,31.7,87.8,0.2,25.2,12.6
365,37.0,11.0,29.0,2.0,19.7,89.2,11.6,154.5,1.0,7.6,296.8
366,45.0,19.0,27.0,6.0,22.4,80.3,15.8,196.9,0.1,14.4,243.7
367,48.0,31.0,35.0,7.0,22.9,79.6,16.6,196.8,0.0,14.8,137.3
368,78.0,34.0,61.0,4.0,20.7,82.8,12.3,214.8,0.0,7.6,313.1
369,42.0,31.0,71.0,8.0,21.5,78.6,25.4,218.0,0.0,11.2,149.3
370,30.0,29.0,65.0,8.0,20.7,76.6,24.4,223.3,0.0,16.9,100.0
371,21.0,22.0,64.0,8.0,22.0,73.0,39.5,224.7,0.0,11.2,140.4
372,19.0,20.0,53.0,8.0,20.9,72.0,42.0,226.0,0.0,14.8,114.8
373,16.0,15.0,41.0,5.0,17.3,79.3,25.7,209.2,0.0,11.2,99.6
374,16.0,11.0,38.0,6.0,16.2,81.7,21.5,208.5,0.0,7.6,68.4
375,24.0,9.0,33.0,3.0,17.0,92.0,10.0,178.9,0.0,11.2,45.9
376,7.0,11.0,25.0,5.0,15.6,91.2,22.3,74.8,4.1,11.2,114.1
377,3.0,13.0,14.0,7.0,15.1,77.7,35.4,237.3,9.6,22.3,256.0
378,11.0,10.0,31.0,4.0,14.0,85.1,26.1,153.8,8.2,14.8,231.7
379,7.0,14.0,25.0,5.0,14.2,87.7,26.5,174.0,2.0,11.2,211.0
380,7.0,13.0,25.0,5.0,16.0,80.5,32.7,199.8,0.0,14.8,308.1
381,10.0,9.0,31.0,4.0,14.9,86.4,28.1,244.8,0.6,18.4,214.7
382,9.0,12.0,28.0,4.0,16.1,84.2,35.5,165.7,4.4,18.4,202.3
383,29.0,13.0,23.0,3.0,19.8,89.5,12.6,128.6,2.8,14.8,238.7
384,22.0,17.0,31.0,6.0,19.9,83.2,27.9,116.0,0.4,15.1,141.6
385,9.0,18.0,33.0,5.0,18.7,78.3,23.8,255.0,0.0,14.8,243.0
386,14.0,12.0,33.0,7.0,18.5,82.1,29.0,242.5,0.0,11.2,239.1
387,18.0,14.0,22.0,8.0,19.9,76.4,36.2,264.3,0.0,11.2,286.6
388,19.0,13.0,32.0,5.0,19.9,76.6,32.8,250.5,0.0,14.8,262.0
389,22.0,13.0,29.0,3.0,22.6,79.6,27.3,192.5,0.0,22.3,208.2
390,9.0,19.0,29.0,4.0,20.6,82.0,25.6,227.0,0.0,14.8,84.2
391,4.0,12.0,36.0,2.0,18.2,80.5,38.4,68.0,0.0,21.6,43.3
392,11.0,12.0,24.0,1.0,18.1,76.2,29.3,244.6,0.0,18.4,48.2
393,6.0,12.0,32.0,3.0,19.3,79.8,34.9,219.8,0.0,14.8,258.0
394,9.0,13.0,32.0,4.0,19.0,79.1,24.3,248.8,0.0,18.4,160.6
395,8.0,13.0,37.0,5.0,18.5,79.1,34.9,178.3,0.2,18.4,215.3
396,4.0,14.0,26.0,3.0,19.8,80.3,24.5,198.9,20.2,22.3,226.1
397,24.0,15.0,29.0,3.0,20.3,77.7,32.3,236.5,0.0,18.4,196.7
398,14.0,16.0,38.0,5.0,17.6,75.2,39.2,254.1,0.0,10.8,214.1
399,8.0,12.0,40.0,5.0,16.3,79.7,25.4,275.6,0.0,18.0,260.5
400,,10.0,31.0,3.0,16.1,76.6,39.3,247.7,1.2,25.2,251.0
401,5.0,13.0,26.0,2.0,15.3,78.5,32.0,199.4,0.5,24.5,288.9
402,3.0,12.0,29.0,1.0,14.8,93.9,14.3,78.3,16.4,21.6,313.3
403,,9.0,28.0,2.0,15.0,89.7,21.8,139.6,0.3,18.0,168.6
404,,10.0,24.0,4.0,16.7,83.1,33.4,256.3,0.1,18.0,309.5
405,3.0,10.0,26.0,2.0,17.3,86.7,28.0,160.3,6.9,21.6,263.7
406,4.0,10.0,28.0,2.0,17.2,85.8,26.7,169.7,13.7,28.8,195.7
407,3.0,15.0,27.0,2.0,17.1,81.0,33.6,261.5,4.4,28.8,254.1
408,,11.0,24.0,2.0,17.1,94.7,13.3,32.9,24.9,25.2,218.4
409,3.0,10.0,23.0,2.0,17.7,76.7,31.3,272.5,0.2,25.2,230.4
410,2.0,15.0,27.0,2.0,18.9,78.8,42.3,214.6,0.6,18.0,227.9
411,11.0,10.0,27.0,2.0,20.0,85.1,24.6,227.3,0.0,21.6,228.8
412,9.0,14.0,16.0,3.0,16.6,93.9,15.8,12.8,17.5,18.0,213.3
413,4.0,9.0,18.0,4.0,15.5,74.4,34.9,286.2,0.1,18.0,254.9
414,6.0,9.0,29.0,4.0,14.9,73.1,32.6,282.6,0.0,18.0,308.2
415,10.0,10.0,28.0,2.0,17.8,80.7,40.2,233.0,0.0,21.6,245.7
416,4.0,10.0,26.0,2.0,17.7,84.6,29.0,95.5,3.5,25.2,206.1
417,18.0,9.0,25.0,2.0,15.0,87.3,19.2,79.0,2.8,18.0,216.1
418,7.0,12.0,23.0,5.0,16.0,74.8,36.1,263.5,0.0,18.0,277.1
419,5.0,10.0,28.0,3.0,17.4,70.5,39.8,212.4,0.0,10.8,319.2
420,6.0,7.0,30.0,2.0,17.6,78.9,37.6,247.8,0.0,18.0,289.3
421,3.0,14.0,33.0,6.0,17.9,71.7,38.9,287.1,0.0,14.4,222.5
422,7.0,13.0,34.0,4.0,17.8,70.5,37.7,323.8,6.0,21.6,233.9
423,11.0,14.0,28.0,2.0,19.1,62.1,39.6,200.3,0.0,32.4,212.8
424,6.0,16.0,27.0,1.0,21.6,65.7,42.4,150.1,0.0,28.8,203.0
425,8.0,12.0,26.0,3.0,18.5,71.9,40.8,248.0,0.0,14.4,168.7
426,4.0,14.0,34.0,4.0,18.2,73.7,34.5,328.8,0.5,18.4,238.3
427,1.0,14.0,33.0,3.0,18.8,73.8,36.8,301.6,0.0,21.6,238.4
428,10.0,15.0,29.0,2.0,21.5,69.4,40.8,292.7,4.0,21.6,233.9
429,6.0,13.0,40.0,4.0,20.7,68.2,35.6,329.0,0.0,18.0,272.2
430,35.0,12.0,37.0,4.0,22.2,80.6,28.0,265.6,2.0,18.0,321.9
431,19.0,21.0,45.0,7.0,24.8,52.6,41.8,308.6,0.0,14.4,105.8
432,24.0,15.0,72.0,3.0,19.9,59.7,34.0,348.0,0.0,14.4,124.4
433,12.0,14.0,57.0,5.0,16.9,73.6,32.5,253.3,0.0,15.8,221.7
434,3.0,13.0,34.0,3.0,14.7,83.4,25.9,249.9,27.1,36.0,232.3
435,5.0,11.0,27.0,2.0,16.7,69.4,36.2,194.5,6.2,25.2,226.8
436,11.0,15.0,31.0,2.0,17.1,63.0,30.5,217.5,2.0,25.2,241.2
437,11.0,18.0,29.0,2.0,17.4,60.3,33.0,343.0,1.0,25.2,256.9
438,8.0,17.0,35.0,1.0,17.8,80.0,32.5,63.9,3.0,21.6,233.0
439,6.0,11.0,23.0,2.0,17.1,67.5,34.7,189.0,0.0,18.0,240.4
440,30.0,13.0,37.0,3.0,19.3,79.9,23.8,95.5,0.1,21.6,250.1
441,28.0,15.0,25.0,4.0,17.9,83.4,22.0,110.6,1.1,11.2,201.6
442,5.0,18.0,22.0,5.0,17.7,68.9,37.5,278.5,0.2,18.0,281.2
443,16.0,14.0,32.0,4.0,20.2,64.4,38.3,336.3,0.0,21.6,274.3
444,18.0,13.0,37.0,3.0,24.2,59.7,27.0,342.3,0.0,18.0,156.6
445,11.0,18.0,70.0,4.0,21.0,69.1,29.4,338.3,0.0,10.8,239.3
446,30.0,15.0,48.0,7.0,20.4,69.5,30.0,332.4,2.7,14.4,314.3
447,28.0,16.0,40.0,3.0,18.8,83.3,23.8,156.2,1.1,14.4,13.3
448,22.0,18.0,36.0,5.0,21.2,73.5,27.4,345.0,0.0,18.0,231.3
449,29.0,16.0,40.0,5.0,22.2,68.6,37.0,230.2,5.0,18.0,118.5
450,32.0,20.0,49.0,4.0,21.7,62.1,36.6,307.7,0.0,25.2,221.6
451,43.0,18.0,42.0,2.0,22.0,56.0,36.4,152.7,0.0,14.8,110.0
452,28.0,19.0,60.0,3.0,19.7,55.7,38.1,324.8,0.0,10.8,338.0
453,22.0,15.0,63.0,5.0,19.5,56.1,44.0,343.3,0.0,18.0,352.9
454,29.0,18.0,50.0,3.0,20.2,55.0,39.4,347.3,0.0,18.0,26.7
455,24.0,18.0,48.0,3.0,20.7,44.1,43.7,349.2,0.0,25.2,73.2
456,37.0,20.0,47.0,2.0,22.7,38.0,42.6,352.0,0.0,28.8,63.5
457,46.0,21.0,59.0,2.0,24.5,37.8,42.7,347.5,0.0,21.6,78.7
458,39.0,23.0,60.0,3.0,24.2,49.9,41.6,333.9,0.0,21.6,113.3
459,37.0,22.0,60.0,2.0,24.0,44.3,41.0,343.4,0.0,18.0,69.6
460,51.0,21.0,60.0,2.0,21.2,56.0,38.9,339.5,0.0,21.6,66.9
461,27.0,18.0,59.0,2.0,17.6,67.3,28.8,315.6,0.0,21.6,28.5
462,24.0,17.0,41.0,2.0,15.9,71.1,30.4,328.1,0.0,18.0,21.0
463,22.0,16.0,38.0,2.0,15.7,71.2,33.1,338.3,0.0,18.0,13.7
464,13.0,12.0,38.0,1.0,14.5,71.8,37.5,344.7,0.0,21.6,16.5
465,13.0,11.0,34.0,1.0,16.2,58.3,42.9,342.8,0.0,18.0,26.2
466,19.0,11.0,37.0,1.0,16.6,51.8,44.3,347.6,0.0,21.6,46.8
467,17.0,9.0,38.0,2.0,13.7,66.4,37.6,163.2,0.0,18.0,18.8
468,16.0,17.0,34.0,1.0,12.7,75.0,34.5,340.8,0.0,18.0,15.4
469,23.0,11.0,33.0,1.0,15.6,73.6,31.1,339.4,0.0,21.6,24.0
470,20.0,13.0,35.0,1.0,12.6,71.4,38.3,290.8,0.0,18.0,28.2
471,23.0,16.0,33.0,1.0,13.0,64.9,31.3,293.5,0.0,21.6,22.0
472,31.0,17.0,35.0,,15.9,71.3,25.4,308.2,0.0,25.2,12.4
473,41.0,16.0,38.0,2.0,14.3,65.8,26.5,330.9,0.0,18.0,49.7
474,32.0,20.0,37.0,1.0,12.5,65.8,22.3,343.5,0.0,25.2,34.4
475,30.0,23.0,33.0,1.0,12.0,75.1,22.1,324.5,0.0,18.0,20.8
476,21.0,18.0,33.0,2.0,11.6,72.3,29.4,188.1,0.0,14.4,351.6
477,20.0,18.0,34.0,3.0,13.2,70.5,28.8,272.5,0.0,25.2,349.9
478,43.0,15.0,37.0,1.0,18.0,79.4,19.9,322.1,0.0,18.0,331.3
479,34.0,25.0,44.0,3.0,17.0,69.7,38.1,260.2,0.0,21.6,14.7
480,29.0,13.0,36.0,1.0,15.6,59.5,44.1,219.6,0.0,25.2,46.4
481,35.0,12.0,38.0,1.0,13.4,63.6,37.8,296.0,0.0,18.0,39.6
482,29.0,12.0,38.0,2.0,9.8,65.1,39.2,264.7,0.0,14.4,42.2
483,25.0,12.0,36.0,1.0,10.8,67.5,30.5,329.5,0.0,18.0,349.8
484,17.0,14.0,33.0,2.0,10.7,70.0,36.4,266.9,0.0,18.0,319.3
485,35.0,15.0,29.0,2.0,11.6,85.8,18.3,153.8,0.0,22.3,310.1
486,37.0,14.0,32.0,4.0,14.9,78.0,25.2,255.9,0.0,18.0,339.5
487,43.0,15.0,37.0,2.0,16.6,66.6,37.9,289.3,0.0,21.6,12.0
488,21.0,18.0,44.0,2.0,15.2,81.2,27.6,205.6,0.9,21.6,32.2
489,19.0,12.0,33.0,2.0,13.1,89.7,16.7,243.0,0.2,14.4,5.6
490,26.0,10.0,24.0,5.0,13.2,91.3,12.9,163.5,0.0,14.4,271.7
491,35.0,17.0,23.0,6.0,13.9,93.5,10.0,24.0,13.3,15.8,184.2
492,56.0,16.0,22.0,5.0,14.9,88.2,5.9,197.5,0.0,10.8,237.4
493,33.0,26.0,26.0,6.0,15.5,88.7,18.1,218.2,16.2,14.4,92.5
494,39.0,14.0,28.0,3.0,14.5,83.4,15.5,209.9,0.3,14.4,166.6
495,20.0,16.0,33.0,5.0,14.3,81.8,30.5,191.6,11.2,11.2,217.0
496,43.0,16.0,29.0,6.0,14.1,57.7,41.4,252.0,0.0,21.6,88.4
497,26.0,13.0,42.0,3.0,8.9,65.7,39.7,298.6,0.0,18.0,56.8
498,24.0,11.0,37.0,3.0,10.1,65.6,35.6,250.6,0.0,18.0,353.7
499,36.0,11.0,40.0,1.0,11.6,75.0,37.9,200.4,0.0,14.4,330.1
500,34.0,13.0,34.0,7.0,10.8,73.5,30.5,268.4,0.0,10.8,94.6
501,38.0,9.0,35.0,3.0,11.5,69.9,28.9,165.9,0.0,18.0,346.4
502,32.0,12.0,40.0,2.0,10.7,80.4,23.2,35.7,1.0,21.6,192.9
503,32.0,15.0,31.0,5.0,7.0,66.5,31.9,212.3,0.0,14.4,121.9
504,24.0,11.0,39.0,3.0,5.4,73.9,35.6,163.4,0.0,10.8,317.8
505,15.0,13.0,36.0,6.0,6.9,70.7,35.1,223.5,0.0,25.2,315.5
506,17.0,14.0,35.0,2.0,9.1,81.9,26.5,143.3,12.3,25.2,270.5
507,45.0,11.0,34.0,2.0,11.1,85.3,23.0,174.3,4.0,21.6,170.4
508,44.0,18.0,30.0,4.0,9.0,91.9,9.6,105.2,0.6,10.8,172.3
509,51.0,17.0,24.0,7.0,10.8,81.2,19.8,217.9,3.7,21.6,84.5
510,28.0,16.0,32.0,3.0,8.9,57.4,45.0,121.5,0.0,25.6,52.3
511,34.0,12.0,38.0,3.0,11.1,54.9,43.0,255.1,0.0,32.4,56.6
512,48.0,11.0,42.0,2.0,9.5,68.7,38.2,87.5,0.0,25.2,59.2
513,59.0,12.0,29.0,2.0,10.3,80.8,16.0,187.3,0.0,18.0,19.8
514,30.0,18.0,30.0,3.0,9.0,88.7,17.1,62.5,0.0,19.4,341.9
515,25.0,12.0,26.0,1.0,9.0,70.0,44.5,235.5,0.1,25.2,18.9
516,20.0,11.0,36.0,2.0,8.6,69.1,39.5,240.9,0.0,21.6,148.7
517,14.0,14.0,38.0,6.0,8.7,71.8,36.9,175.2,5.8,25.2,224.9
518,7.0,10.0,35.0,2.0,9.4,76.2,31.0,158.9,2.4,28.8,192.6
519,8.0,12.0,37.0,3.0,10.3,63.8,34.1,246.8,0.0,28.8,244.8
520,26.0,12.0,37.0,2.0,10.6,73.2,38.1,106.9,6.0,25.2,171.3
521,60.0,10.0,29.0,3.0,10.7,73.0,21.6,152.8,0.0,14.4,118.2
522,36.0,19.0,31.0,3.0,9.3,78.9,18.0,192.0,0.0,14.4,28.2
523,13.0,14.0,30.0,4.0,8.7,87.4,18.8,82.9,0.0,14.4,300.1
524,47.0,11.0,28.0,4.0,5.7,82.2,19.9,38.1,6.0,25.2,156.8
525,44.0,19.0,25.0,10.0,4.9,68.8,29.8,236.8,0.0,10.8,146.1
526,35.0,14.0,35.0,9.0,4.4,64.8,44.1,233.5,0.0,14.4,43.7
527,16.0,11.0,37.0,6.0,5.0,60.4,45.8,236.4,0.0,25.2,73.4
528,17.0,7.0,35.0,3.0,6.2,72.8,38.2,227.0,0.0,25.2,36.6
529,4.0,7.0,31.0,2.0,9.7,94.4,11.4,45.1,14.5,21.6,312.9
530,8.0,6.0,23.0,3.0,10.8,88.4,18.3,14.6,6.4,25.2,190.1
531,16.0,10.0,27.0,4.0,13.1,73.3,29.0,165.1,0.4,36.4,232.8
532,19.0,17.0,34.0,3.0,9.7,80.2,39.5,74.9,0.0,18.0,184.7
533,19.0,11.0,27.0,8.0,3.9,75.8,36.7,134.5,0.1,21.6,194.4
534,13.0,12.0,31.0,8.0,4.8,71.2,42.3,195.8,1.0,21.6,312.9
535,17.0,10.0,32.0,3.0,7.7,81.3,22.2,68.1,9.0,21.6,21.9
536,10.0,18.0,33.0,3.0,9.6,77.7,22.9,161.3,3.9,39.6,243.0
537,6.0,15.0,33.0,3.0,11.4,77.0,33.2,111.6,3.6,28.8,225.0
538,9.0,12.0,31.0,2.0,12.8,76.8,32.0,163.5,10.6,28.8,212.3
539,10.0,9.0,32.0,3.0,10.7,84.7,29.3,18.8,0.3,28.8,197.5
540,14.0,9.0,24.0,5.0,10.6,85.8,23.9,75.0,3.9,23.0,205.9
541,29.0,10.0,23.0,5.0,8.2,88.7,13.1,14.3,0.7,21.6,213.9
542,27.0,13.0,23.0,8.0,9.7,88.2,18.5,109.9,0.0,14.4,230.0
543,32.0,10.0,24.0,3.0,12.3,79.4,31.3,132.6,0.4,21.6,185.2
544,23.0,16.0,28.0,6.0,11.4,65.1,44.7,101.3,0.0,18.0,165.9
545,21.0,16.0,21.0,9.0,8.3,65.2,44.9,97.2,0.4,25.2,163.6
546,15.0,10.0,29.0,5.0,4.7,71.1,39.6,162.8,2.0,14.4,209.4
547,12.0,10.0,29.0,6.0,7.5,70.7,32.8,113.9,9.0,25.2,269.1
548,20.0,13.0,32.0,3.0,12.6,76.0,22.5,126.3,3.6,43.2,220.7
549,32.0,17.0,30.0,2.0,6.4,82.2,22.5,62.9,0.2,25.2,208.1
550,20.0,17.0,29.0,5.0,1.7,70.3,44.3,138.1,0.0,14.4,249.9
551,9.0,14.0,29.0,11.0,1.8,93.7,13.9,13.1,17.4,39.6,14.5
552,34.0,6.0,31.0,5.0,1.5,92.6,6.5,58.6,7.6,18.0,65.2
553,47.0,9.0,23.0,6.0,0.5,92.0,9.8,77.5,1.6,21.6,80.2
554,11.0,15.0,23.0,8.0,2.6,89.3,29.7,38.9,5.9,14.4,260.0
555,31.0,8.0,27.0,7.0,3.9,81.4,29.2,71.6,3.1,25.2,235.6
556,14.0,10.0,28.0,6.0,4.2,80.0,42.9,71.8,0.3,10.8,283.2
557,13.0,8.0,31.0,4.0,6.0,77.2,35.3,36.5,0.3,18.0,339.8
558,33.0,13.0,33.0,1.0,3.8,80.9,28.7,112.5,0.0,14.4,16.5
559,60.0,12.0,31.0,3.0,3.5,80.1,15.5,142.8,0.0,18.0,34.7
560,51.0,17.0,21.0,4.0,1.2,68.9,28.0,141.2,0.0,18.0,48.2
561,34.0,16.0,28.0,9.0,2.6,70.1,39.2,124.1,0.1,18.0,69.2
562,23.0,10.0,29.0,6.0,1.8,73.1,44.4,133.0,0.0,25.2,37.4
563,12.0,10.0,29.0,6.0,2.4,62.1,42.4,130.9,0.0,28.8,31.1
564,21.0,8.0,30.0,2.0,4.1,71.0,31.1,121.0,2.8,28.8,352.0
565,21.0,14.0,31.0,3.0,4.1,83.7,26.2,58.6,2.5,18.0,278.9
566,55.0,16.0,30.0,8.0,7.1,90.6,8.2,60.4,1.9,21.6,329.3
567,72.0,21.0,26.0,9.0,7.0,89.6,5.9,54.4,0.0,14.4,174.8
568,63.0,26.0,12.0,9.0,8.1,93.7,4.8,91.5,0.0,18.0,227.0
569,44.0,24.0,16.0,8.0,8.0,87.5,15.5,54.1,0.0,25.2,233.8
570,13.0,16.0,23.0,6.0,8.2,89.7,25.1,27.3,2.1,18.0,272.7
571,24.0,8.0,26.0,3.0,10.3,89.5,12.9,43.7,4.2,28.8,243.6
572,25.0,13.0,26.0,5.0,10.5,88.4,15.5,32.3,0.1,32.4,243.9
573,88.0,11.0,22.0,4.0,8.0,85.3,7.0,15.1,2.4,21.6,204.8
574,96.0,40.0,19.0,12.0,4.9,83.3,6.7,84.9,0.0,14.4,179.7
575,79.0,41.0,9.0,19.0,4.1,88.8,6.3,101.4,0.0,10.8,143.8
576,62.0,32.0,11.0,17.0,7.2,81.6,11.9,97.6,0.0,10.8,113.1
577,56.0,23.0,18.0,10.0,7.3,82.6,18.9,84.8,0.0,10.8,192.1
578,41.0,19.0,18.0,12.0,7.7,85.2,22.9,81.2,0.0,18.0,251.1
579,62.0,15.0,19.0,7.0,3.2,85.9,11.0,81.9,0.0,21.6,221.5
580,72.0,23.0,21.0,16.0,1.7,74.1,28.3,58.0,0.0,14.4,204.6
581,70.0,28.0,7.0,19.0,-0.2,71.8,27.5,90.6,0.0,10.8,140.9
582,57.0,25.0,11.0,18.0,0.0,85.4,18.0,89.6,0.0,7.2,127.7
583,29.0,21.0,13.0,15.0,3.7,88.1,14.1,84.0,0.0,10.8,2.7
584,37.0,25.0,22.0,10.0,7.0,81.7,14.3,78.7,1.2,32.4,341.5
585,36.0,25.0,31.0,4.0,7.4,88.4,12.3,17.8,0.0,10.8,288.2
586,23.0,22.0,22.0,8.0,9.4,80.3,31.0,25.4,0.1,25.2,273.3
587,23.0,15.0,26.0,6.0,8.2,86.5,18.7,29.7,3.7,22.3,267.3
588,28.0,16.0,24.0,4.0,7.6,72.9,22.4,34.0,0.1,28.8,266.9
589,30.0,20.0,25.0,6.0,6.4,81.1,19.9,28.1,0.0,25.2,248.8
590,29.0,20.0,24.0,8.0,6.9,78.6,17.3,71.7,2.0,25.2,275.7
591,68.0,17.0,26.0,4.0,4.0,80.0,16.8,21.8,0.1,25.2,220.1
592,30.0,21.0,15.0,10.0,3.2,72.9,41.7,65.7,0.0,7.2,1.9
593,22.0,8.0,27.0,4.0,4.2,77.0,43.0,22.3,0.0,21.6,37.4
594,53.0,7.0,25.0,2.0,3.7,87.4,15.0,62.3,0.5,18.0,342.7
595,88.0,22.0,29.0,9.0,-0.6,88.8,5.6,58.2,0.0,10.8,195.8
596,57.0,29.0,16.0,10.0,2.0,81.8,17.6,57.8,0.0,14.4,77.4
597,50.0,14.0,16.0,4.0,2.5,88.2,16.5,39.4,0.0,14.4,48.2
598,46.0,11.0,14.0,6.0,0.2,89.4,21.5,57.7,0.0,14.4,14.7
599,70.0,7.0,19.0,4.0,-1.3,94.1,3.7,47.4,0.0,10.8,20.1
600,55.0,19.0,14.0,6.0,0.6,93.6,5.7,27.3,8.8,14.4,151.4
601,15.0,15.0,13.0,12.0,3.2,80.1,30.8,49.7,8.1,18.0,251.3
602,32.0,13.0,24.0,7.0,1.5,82.8,37.8,54.7,3.3,25.2,218.1
603,20.0,13.0,20.0,15.0,1.8,80.9,44.6,55.7,1.8,18.0,241.3
604,11.0,13.0,26.0,13.0,4.2,90.0,29.0,8.9,10.2,32.4,162.0
605,13.0,5.0,29.0,6.0,6.6,75.0,38.4,36.7,2.0,32.4,226.0
606,20.0,11.0,29.0,2.0,8.5,86.5,18.6,1.6,13.8,32.4,210.1
607,13.0,12.0,28.0,4.0,8.8,75.1,24.2,15.0,4.2,32.4,241.2
608,6.0,18.0,29.0,3.0,10.3,91.1,10.4,3.0,41.4,36.0,224.8
609,10.0,6.0,31.0,3.0,10.1,83.3,18.1,45.7,7.0,39.6,226.2
610,23.0,18.0,27.0,4.0,6.8,85.7,15.9,16.4,5.9,32.4,195.3
611,12.0,17.0,20.0,7.0,7.1,84.8,30.8,17.7,3.9,21.6,231.5
612,9.0,11.0,25.0,5.0,8.6,80.6,42.5,17.4,3.1,21.6,187.3
613,12.0,8.0,26.0,2.0,10.5,80.6,40.2,35.6,1.0,25.2,182.5
614,13.0,5.0,22.0,3.0,10.6,83.1,33.4,33.2,1.4,25.2,221.5
